role,p,mor,ks,n,val,se
Detector2,0.8,14,5,100,0.0016799125465760628,1.677090440411919e-4
Detector2,0.8,14,6,100,0.0031584748110437245,3.148498847911727e-4
Detector2,0.8,14,7,100,0.006604405826770061,6.560787650445387e-4
Detector2,0.8,14,8,100,0.018338808493764885,0.0018002496596793902
Detector2,0.8,14,9,100,0.06244940678372257,0.005854947837608372
Detector2,0.8,14,10,100,0.1862184433963252,0.015154113473537484
Detector,0.8,15,0,100,0.029910746002886547,0.0029016093276437354
Detector,0.8,15,1,100,0.02991193060713963,0.0029017207014493296
Detector,0.8,15,2,100,0.029916494584787224,0.0029021497936545623
Detector,0.8,15,3,100,0.029937652499765422,0.002904138946256871
Detector,0.8,15,4,100,0.030021213902411487,0.0029119940618237143
Detector,0.8,15,5,100,0.03022334831209489,0.002930989752890068
Detector,0.8,15,6,100,0.030588785334597576,0.0029653111546351484
Detector,0.8,15,7,100,0.0315456757126898,0.003055054605651961
Detector,0.8,15,8,100,0.03555451372973316,0.0034290390283175376
Detector,0.8,15,9,100,0.07261613644878304,0.006734303317603475
Detector,0.8,15,10,100,0.42279442290856883,0.024403929886597907
Liar,0.8,15,0,100,8.396797768132135,0.0861680998790908
Liar,0.8,15,1,100,6.91443628955065,0.13419105538873968
Liar,0.8,15,2,100,4.897785189714904,0.1370777782556217
Liar,0.8,15,3,100,3.913089770575707,0.061796010872904074
Liar,0.8,15,4,100,4.204787343817991,0.015586662988586233
Liar,0.8,15,5,100,5.039062413390342,0.003115548981006252
Liar,0.8,15,6,100,6.0068360893518555,5.676858085050887e-4
Liar,0.8,15,7,100,7.001085994220016,9.586176986793823e-5
Liar,0.8,15,8,100,8.000141857064007,1.4202822283117263e-5
Liar,0.8,15,9,100,9.000007252343094,1.284590466411231e-6
Liar,0.8,15,10,100,9.999999194426074,7.433278198386683e-8
Detector2,0.8,15,0,100,1.8247439114123623e-5,1.8247106145089398e-6
Detector2,0.8,15,1,100,2.42117637809169e-5,2.4211177571411516e-6
Detector2,0.8,15,2,100,5.176171269545415e-5,5.175903342055298e-6
Detector2,0.8,15,3,100,1.6708667999564727e-4,1.670587620370153e-5
Detector2,0.8,15,4,100,5.585821551984979e-4,5.5827014117439164e-5
Detector2,0.8,15,5,100,0.0013560140410072766,1.3541752669278675e-4
Detector2,0.8,15,6,100,0.0025717081129241637,2.565094430306084e-4
Detector2,0.8,15,7,100,0.005411589016214166,5.382303720533755e-4
Detector2,0.8,15,8,100,0.015232148697606487,0.0015000130343660492
Detector2,0.8,15,9,100,0.05296026554198157,0.005015547581570437
Detector2,0.8,15,10,100,0.16453242747581476,0.013746150778473052
Detector,0.8,16,0,100,0.02682901517352504,0.00261092191183438
Detector,0.8,16,1,100,0.026829748418737524,0.0026109913018524775
Detector,0.8,16,2,100,0.026833083477454493,0.002611306910854645
Detector,0.8,16,3,100,0.026849153875958476,0.002612827681210358
Detector,0.8,16,4,100,0.026913119905399106,0.0026188803882356716
Detector,0.8,16,5,100,0.02706782436950684,0.002633515725340837
Detector,0.8,16,6,100,0.027346230773693345,0.002659841443616525
Detector,0.8,16,7,100,0.028069550665855685,0.0027281650991272644
Detector,0.8,16,8,100,0.031034275653000074,0.003007114938769368
Detector,0.8,16,9,100,0.05350727155919065,0.005064424344948167
Detector,0.8,16,10,100,0.3989973695353461,0.023979846863922055
Liar,0.8,16,0,100,7.791002956275058,0.10761152457163578
Liar,0.8,16,1,100,5.720060049779175,0.15367205835829653
Liar,0.8,16,2,100,3.8803405745306465,0.10838105113878634
Liar,0.8,16,3,100,3.4961986717470968,0.03546947056990662
Liar,0.8,16,4,100,4.102753336127685,0.007850339446140919
Liar,0.8,16,5,100,5.019182905645468,0.0015124919434892725
Liar,0.8,16,6,100,6.003345440161308,2.7250045518285e-4
Liar,0.8,16,7,100,7.000532918776376,4.572102662504424e-5
Liar,0.8,16,8,100,8.000070515512808,6.7441047986763255e-6
Liar,0.8,16,9,100,9.000004389187376,6.582989884841425e-7
Liar,0.8,16,10,100,9.999999504232438,4.0037321471877326e-8
Detector2,0.8,16,0,100,6.327439548131974e-6,6.32739951164074e-7
Detector2,0.8,16,1,100,1.1461086335472575e-5,1.1460954978972586e-6
Detector2,0.8,16,2,100,3.402535906645667e-5,3.4024201341397064e-6
Detector2,0.8,16,3,100,1.2777703781617194e-4,1.2776071084477886e-5
Detector2,0.8,16,4,100,4.463472049559794e-4,4.4614797912860747e-05
Detector2,0.8,16,5,100,0.0010962865230830427,1.0950846789423492e-4
Detector2,0.8,16,6,100,0.0020873389174858262,2.0829819337293753e-4
Detector2,0.8,16,7,100,0.004410043872697702,4.390595385738583e-4
Detector2,0.8,16,8,100,0.012594484733646315,0.0012435863687940267
Detector2,0.8,16,9,100,0.047497114604577555,0.004524113870881719
Detector2,0.8,16,10,100,0.1245206753243958,0.01090152767411522
Detector,0.8,17,0,100,0.02990956782077305,0.002901498557354763
Detector,0.8,17,1,100,0.029910053343966608,0.0029015442052927683
Detector,0.8,17,2,100,0.02991256880758485,0.0029017807034916352
Detector,0.8,17,3,100,0.029925058519767136,0.002902954939235565
Detector,0.8,17,4,100,0.029975275319217145,0.0029076758188754273
Detector,0.8,17,5,100,0.0300974024152784,0.0029191548783131195
Detector,0.8,17,6,100,0.030317826093199225,0.0029398655514181753
Detector,0.8,17,7,100,0.030890369072775804,0.00299361541713235
Detector,0.8,17,8,100,0.03322833200258338,0.003212420995490947
Detector,0.8,17,9,100,0.05020366690054921,0.004768325873028791
Detector,0.8,17,10,100,0.21745982279675927,0.017017104826596133
Liar,0.8,17,0,100,6.854467820294842,0.14230873694091947
Liar,0.8,17,1,100,4.517537722142189,0.15132356111561332
Liar,0.8,17,2,100,3.152732179277254,0.07034714648344931
Liar,0.8,17,3,100,3.266829455033011,0.01823246253349658
Liar,0.8,17,4,100,4.052775865511164,0.0037490444608710627
Liar,0.8,17,5,100,5.009733024617406,7.093118459716936e-4
Liar,0.8,17,6,100,6.0016910097028315,1.2723591965171566e-4
Liar,0.8,17,7,100,7.000268763303255,2.1328649683868657e-5
Liar,0.8,17,8,100,8.000035512123446,3.1569673314534114e-6
Liar,0.8,17,9,100,9.000002332953905,3.2817142900409276e-7
Liar,0.8,17,10,100,9.99999968574633,2.1505522447652417e-8
Detector2,0.8,17,0,100,2.219680431495179e-6,2.2196755045139606e-7
Detector2,0.8,17,1,100,5.835545696828663e-6,5.835511643235085e-7
Detector2,0.8,17,2,100,2.139083338138704e-5,2.139037581363429e-6
Detector2,0.8,17,3,100,8.559038495719862e-5,8.55830592432015e-6
Detector2,0.8,17,4,100,3.030040093872611e-4,3.0291219795755634e-5
Detector2,0.8,17,5,100,7.451090092554001e-4,7.445538218197265e-5
Detector2,0.8,17,6,100,0.0014170093072357458,1.415001391858953e-4
Detector2,0.8,17,7,100,0.002993537418341356,2.984576152066346e-4
Detector2,0.8,17,8,100,0.008613980309102159,8.539779652336559e-4
Detector2,0.8,17,9,100,0.033802407073427486,0.0032659804349469785
Detector2,0.8,17,10,100,0.11249449582858062,0.009983948423685409
Detector,0.8,18,0,100,0.028369012112314747,0.0027564211264086086
Detector,0.8,18,1,100,0.028369304102214006,0.002756448668697011
Detector,0.8,18,2,100,0.028370876093000246,0.002756596948271587
Detector,0.8,18,3,100,0.028378714612061574,0.0027573363169028737
Detector,0.8,18,4,100,0.02841017251363284,0.002760303461137846
Detector,0.8,18,5,100,0.02848636076679324,0.002767488801705734
Detector,0.8,18,6,100,0.028623055188631272,0.002780377590029984
Detector,0.8,18,7,100,0.028975260318166354,0.0028135694607660847
Detector,0.8,18,8,100,0.03038116647017501,0.0029458151194086527
Detector,0.8,18,9,100,0.03930034605988109,0.003775582885945468
Detector,0.8,18,10,100,0.13031301515971055,0.011333153323969562
Liar,0.8,18,0,100,5.554885352573967,0.11358516477800547
Liar,0.8,18,1,100,3.1759341479088947,0.08230608424725566
Liar,0.8,18,2,100,2.5593722015056124,0.02765572482701704
Liar,0.8,18,3,100,3.1164809515413214,0.006268673200385426
Liar,0.8,18,4,100,4.0223459222629785,0.00124096861459959
Liar,0.8,18,5,100,5.00408360693939,2.3216219969185876e-4
Liar,0.8,18,6,100,6.000705850087662,4.139413377603093e-5
Liar,0.8,18,7,100,7.000111468790598,6.893257392069337e-6
Liar,0.8,18,8,100,8.000014559064063,1.0117148114081822e-6
Liar,0.8,18,9,100,9.000000937161428,1.0663395145712962e-7
Liar,0.8,18,10,100,9.999999800631972,7.2173574773030086e-9
Detector2,0.8,18,0,100,7.736746342048048e-7,7.736740356323652e-8
Detector2,0.8,18,1,100,3.24288193645431e-6,3.2428714201710563e-7
Detector2,0.8,18,2,100,1.3849623794489295e-5,1.3849431982410045e-6
Detector2,0.8,18,3,100,5.783557321650866e-5,5.7832228262979374e-6
Detector2,0.8,18,4,100,2.0770697278147171e-4,2.0766383059492967e-5
Detector2,0.8,18,5,100,5.145883540990323e-4,5.143235529248579e-5
Detector2,0.8,18,6,100,9.84228190645219e-4,9.832594855139583e-5
Detector2,0.8,18,7,100,0.002092279577303534,2.0879019434739323e-4
Detector2,0.8,18,8,100,0.006097257558954944,6.06008100921471e-4
Detector2,0.8,18,9,100,0.02527012548070899,0.0024631546238898213
Detector2,0.8,18,10,100,0.08812997326902017,0.008036308108062195
Detector,0.8,19,0,100,0.03222010627820841,0.003118197102962937
Detector,0.8,19,1,100,0.032220265579406174,0.0031182120065398706
Detector,0.8,19,2,100,0.0322211405768839,0.0031182938676808584
Detector,0.8,19,3,100,0.032225516316344203,0.003118703241448924
Detector,0.8,19,4,100,0.032243076153861086,0.00312034601939974
Detector,0.8,19,5,100,0.03228555902983496,0.0031243201707966
Detector,0.8,19,6,100,0.032361645729364695,0.003131436961505179
Detector,0.8,19,7,100,0.03255720271282213,0.0031497231264338336
Detector,0.8,19,8,100,0.03333301962590172,0.0032221929428520963
Detector,0.8,19,9,100,0.03819548580797507,0.0036736590671867845
Detector,0.8,19,10,100,0.09051537117028276,0.008232233875218872
Liar,0.8,19,0,100,4.345567002549707,0.08728833136416055
Liar,0.8,19,1,100,2.392335103718635,0.04228947560480948
Liar,0.8,19,2,100,2.31872215053896,0.01104492604640819
Liar,0.8,19,3,100,3.0639631133106584,0.0023032998229381868
Liar,0.8,19,4,100,4.012170576545707,4.4590059439403513e-4
Liar,0.8,19,5,100,5.0022232079923725,8.279458296818284e-5
Liar,0.8,19,6,100,6.000385166805319,1.4683686556016823e-5
Liar,0.8,19,7,100,7.000061141248071,2.4284151658983743e-6
Liar,0.8,19,8,100,8.000008096672424,3.5267402512479605e-7
Liar,0.8,19,9,100,9.000000567356743,3.684030130817097e-8
Liar,0.8,19,10,100,9.999999885801579,2.6263679034778656e-9
Detector2,0.8,19,0,100,2.759060307087524e-7,2.7590595458461465e-8
Detector2,0.8,19,1,100,1.770131865695875e-6,1.770128732329053e-7
Detector2,0.8,19,2,100,8.119665976039303e-6,8.11960004706374e-7
Detector2,0.8,19,3,100,3.428056809949114e-5,3.427939294214191e-6
Detector2,0.8,19,4,100,1.2294514836525463e-4,1.2293003285574809e-5
Detector2,0.8,19,5,100,3.035253913350797e-4,3.0343326367189456e-5
Detector2,0.8,19,6,100,5.78607559868839e-4,5.7827277316050156e-5
Detector2,0.8,19,7,100,0.0012280689070875781,1.226560753847023e-4
Detector2,0.8,19,8,100,0.003601370555299873,3.5884006854232923e-4
Detector2,0.8,19,9,100,0.015854702407592302,0.0015603330819158987
Detector2,0.8,19,10,100,0.06648064766730358,0.0062060971153039424
Detector,0.8,20,0,100,0.03144986760033242,0.0030460773428253986
Detector,0.8,20,1,100,0.03144995829896939,0.003046085842196248
Detector,0.8,20,2,100,0.031450464268108665,0.0030461332565429084
Detector,0.8,20,3,100,0.0314530083918552,0.003046371665495709
Detector,0.8,20,4,100,0.0314632544962608,0.0030473318112764327
Detector,0.8,20,5,100,0.03148812171206519,0.0030496619903111364
Detector,0.8,20,6,100,0.03153277566255548,0.0030538459721570427
Detector,0.8,20,7,100,0.031647626422564946,0.0030646054164382716
Detector,0.8,20,8,100,0.03210257905559576,0.0031072003473574987
Detector,0.8,20,9,100,0.0349433822086999,0.003372234224851662
Detector,0.8,20,10,100,0.06579040346981352,0.006146202628109267
Liar,0.8,20,0,100,3.234086227522345,0.05928802127512093
Liar,0.8,20,1,100,1.8889130843638966,0.01949742180590281
Liar,0.8,20,2,100,2.1913865144296927,0.0044030351268377335
Liar,0.8,20,3,100,3.037842903585482,8.807814182301464e-4
Liar,0.8,20,4,100,4.007191649965844,1.679207638980719e-4
Liar,0.8,20,5,100,5.001317670559213,3.0815586146756236e-5
Liar,0.8,20,6,100,6.000229642549225,5.38021363263893e-6
Liar,0.8,20,7,100,7.000036858488003,8.663478014492581e-7
Liar,0.8,20,8,100,8.0000050107409,1.1876647936194873e-7
Liar,0.8,20,9,100,9.000000399785247,1.0040113496250962e-8
Liar,0.8,20,10,100,9.999999939527436,1.3727137375979887e-9
Detector2,0.8,20,0,100,1.1235419264063999e-7,1.1235418001717538e-8
Detector2,0.8,20,1,100,9.511174950761608e-7,9.511165904516714e-8
Detector2,0.8,20,2,100,4.526299015445084e-6,4.526278528062307e-7
Detector2,0.8,20,3,100,1.9307126242439618e-5,1.930675347731588e-6
Detector2,0.8,20,4,100,6.957888226775644e-5,6.957404104689881e-6
Detector2,0.8,20,5,100,1.7237710333031203e-4,1.7234738946455947e-5
Detector2,0.8,20,6,100,3.296397930787579e-4,3.2953113068557685e-5
Detector2,0.8,20,7,100,7.022254342317325e-4,7.017323136712506e-5
Detector2,0.8,20,8,100,0.0020753041838145986,2.0709972963592403e-4
Detector2,0.8,20,9,100,0.009494380666931734,9.404237402683127e-4
Detector2,0.8,20,10,100,0.05373030617220925,0.005084336037084991
Detector,0.8,21,0,100,0.036841446445460405,0.0035484154269266677
Detector,0.8,21,1,100,0.036841490460181175,0.003548419504085355
Detector,0.8,21,2,100,0.03684173602914953,0.003548442251550799
Detector,0.8,21,3,100,0.03684296553548317,0.0035485561426034365
Detector,0.8,21,4,100,0.03684789352386372,0.003549012626671772
Detector,0.8,21,5,100,0.036859790459105146,0.0035501146306416006
Detector,0.8,21,6,100,0.036881041046589194,0.0035520829857908997
Detector,0.8,21,7,100,0.03693551227593054,0.0035571280208845125
Detector,0.8,21,8,100,0.037150430559163374,0.0035770276068432154
Detector,0.8,21,9,100,0.0384804971830407,0.00369997485195867
Detector,0.8,21,10,100,0.05415501055668435,0.005122224538828975
Liar,0.8,21,0,100,2.1480277173149296,0.04440885810823254
Liar,0.8,21,1,100,1.5246468919814868,0.011828348893430244
Liar,0.8,21,2,100,2.1089014441185467,0.0025080769149716745
Liar,0.8,21,3,100,3.021361569020174,4.944972570569673e-4
Liar,0.8,21,4,100,4.004057501496643,9.406744121438743e-5
Liar,0.8,21,5,100,5.000744782287999,1.728130424077067e-5
Liar,0.8,21,6,100,6.000130251865411,3.0253255368693014e-6
Liar,0.8,21,7,100,7.000021039810854,4.895550692003372e-7
Liar,0.8,21,8,100,8.000002902969952,6.783537428842149e-8
Liar,0.8,21,9,100,9.00000024749405,5.921589589172085e-9
Liar,0.8,21,10,100,9.999999969055153,6.901531725897481e-10
Detector2,0.8,21,0,100,4.6244376248236175e-8,4.624437410969385e-9
Detector2,0.8,21,1,100,4.970741083585963e-7,4.9707386127592716e-8
Detector2,0.8,21,2,100,2.4139244691683626e-6,2.4139186421370197e-7
Detector2,0.8,21,3,100,1.0327515712205932e-5,1.0327409054625146e-6
Detector2,0.8,21,4,100,3.721296141514714e-5,3.7211576610649857e-6
Detector2,0.8,21,5,100,9.213119229819389e-5,9.212270414159959e-6
Detector2,0.8,21,6,100,1.7607945075326836e-4,1.760484467802908e-5
Detector2,0.8,21,7,100,3.751009733525106e-4,3.749602726123006e-5
Detector2,0.8,21,8,100,0.0011117132474468756,1.1104773411023267e-4
Detector2,0.8,21,9,100,0.00520493989866475,5.177848499316038e-4
Detector2,0.8,21,10,100,0.03645611487201289,0.0035127066560451496
Detector,0.8,22,0,100,0.0299094081103709,0.002901483541685818
Detector,0.8,22,1,100,0.029909433200151034,0.0029014859005796734
Detector,0.8,22,2,100,0.02990957367741289,0.0029014991079848304
Detector,0.8,22,3,100,0.029910277503058597,0.0029015652802748624
Detector,0.8,22,4,100,0.029913099086877663,0.0029018305589896304
Detector,0.8,22,5,100,0.029919911092525262,0.002902471001274065
Detector,0.8,22,6,100,0.029932077603518285,0.0029036148333855248
Detector,0.8,22,7,100,0.029963253121966713,0.0029065456584315666
Detector,0.8,22,8,100,0.030086115227490814,0.002918094089800896
Detector,0.8,22,9,100,0.030842570483705405,0.002989130632966307
Detector,0.8,22,10,100,0.039847031053935826,0.0038259245170122495
Liar,0.8,22,0,100,1.2730709854520148,0.028611362130135633
Liar,0.8,22,1,100,1.2853913094195757,0.006670356104605317
Liar,0.8,22,2,100,2.0578885691526567,0.0013654492774156134
Liar,0.8,22,3,100,3.011300289374361,2.671399044528208e-4
Liar,0.8,22,4,100,4.002145770992418,5.0763051635683415e-5
Liar,0.8,22,5,100,5.000394298403726,9.332599331911392e-6
Liar,0.8,22,6,100,6.000069099175166,1.6365298946342192e-6
Liar,0.8,22,7,100,7.000011203604249,2.656287693385751e-7
Liar,0.8,22,8,100,8.000001559075837,3.7052279373069944e-8
Liar,0.8,22,9,100,9.000000137806383,3.30925914975463e-9
Liar,0.8,22,10,100,9.9999999847197,3.46768502155909e-10
Detector2,0.8,22,0,100,1.99037719302915e-8,1.990377153413136e-9
Detector2,0.8,22,1,100,2.5249277495435664e-7,2.5249271120175526e-8
Detector2,0.8,22,2,100,1.2404383960529111e-6,1.240436857365497e-7
Detector2,0.8,22,3,100,5.317137193016865e-6,5.317108921068936e-7
Detector2,0.8,22,4,100,1.9162549742023544e-5,1.916218253871093e-6
Detector2,0.8,22,5,100,4.74359939741491e-5,4.743374380062478e-6
Detector2,0.8,22,6,100,9.0648471909191e-5,9.064025476373152e-6
Detector2,0.8,22,7,100,1.931477400058346e-4,1.9311043395636523e-5
Detector2,0.8,22,8,100,5.734858279629562e-4,5.731569419680819e-5
Detector2,0.8,22,9,100,0.0027213288912301247,2.7139232602958806e-4
Detector2,0.8,22,10,100,0.022184099472770134,0.0021691965203352375
Detector,0.8,23,0,100,0.0299094073060013,0.0029014834660605017
Detector,0.8,23,1,100,0.029909420183373427,0.0029014846767667843
Detector,0.8,23,2,100,0.029909493113185033,0.0029014915334897367
Detector,0.8,23,3,100,0.029909861579759285,0.0029015261760038926
Detector,0.8,23,4,100,0.029911349826725355,0.002901666097826861
Detector,0.8,23,5,100,0.02991497046109953,0.0029020065003411075
Detector,0.8,23,6,100,0.029921483789717096,0.0029026188597538792
Detector,0.8,23,7,100,0.02993823757120613,0.002904193950233615
Detector,0.8,23,8,100,0.03000442129468751,0.0029104155997458415
Detector,0.8,23,9,100,0.030412109391040908,0.002948721299342827
Detector,0.8,23,10,100,0.035285106261229396,0.003404006753736315
Liar,0.8,23,0,100,0.7209248876771587,0.010590598668199287
Liar,0.8,23,1,100,1.1533041066215035,0.0022919939413224505
Liar,0.8,23,2,100,2.0306960838653447,4.608205074447265e-4
Liar,0.8,23,3,100,3.005976266208798,8.98186037083517e-5
Liar,0.8,23,4,100,4.001134637001556,1.7061644178447223e-5
Liar,0.8,23,5,100,5.00020862291744,3.1386837252510405e-6
Liar,0.8,23,6,100,6.000036602069841,5.510717562109693e-7
Liar,0.8,23,7,100,7.000005946874497,8.964725091264998e-8
Liar,0.8,23,8,100,8.000000831429855,1.2567795883787538e-8
Liar,0.8,23,9,100,9.000000074910742,1.1446543154465093e-9
Liar,0.8,23,10,100,9.999999992262433,1.1086613654037687e-10
Detector2,0.8,23,0,100,9.02247163307829e-9,9.022471551673295e-10
Detector2,0.8,23,1,100,1.2708561684277413e-7,1.2708560069202013e-8
Detector2,0.8,23,2,100,6.309999974152476e-7,6.309995992542509e-8
Detector2,0.8,23,3,100,2.7186072826935417e-6,2.718599891867984e-7
Detector2,0.8,23,4,100,9.834836988576764e-6,9.834740264558172e-7
Detector2,0.8,23,5,100,2.4425017248607776e-5,2.442442066714018e-6
Detector2,0.8,23,6,100,4.681199461786236e-5,4.6809803255022256e-6
Detector2,0.8,23,7,100,1.000216201151089e-4,1.0001161579061845e-5
Detector2,0.8,23,8,100,2.9796800177319516e-4,2.9787921684311444e-5
Detector2,0.8,23,9,100,0.0014266568205062637,1.4246214708227666e-4
Detector2,0.8,23,10,100,0.012677999209623937,0.0012517267545664713
Detector,0.8,24,0,100,0.029139180629016145,0.0028290088781285716
Detector,0.8,24,1,100,0.02913918681112514,0.002829009460311149
